,enrollee_id,gender,target
9694,31605,Male,0
9695,3608,Female,0
9696,8850,Other,0
9697,11790,Other,1
9698,336,Male,0
9699,7338,Male,0
9700,28107,Other,0
9701,30734,Male,1
9702,9524,Other,0
9703,26392,Male,0
9704,31766,Male,1
9705,29670,Male,0
9706,27254,Male,0
9707,30225,Male,1
9708,1835,Male,0
9709,31695,Male,0
9710,30704,Male,0
9711,17000,Other,0
9712,14378,Male,1
9713,20289,Male,1
9714,11194,Female,0
9715,390,Male,0
9716,11863,Male,0
9717,22002,Male,0
9718,18687,Male,0
9719,9088,Female,1
9720,23977,Other,1
9721,32738,Male,0
9722,22299,Male,0
9723,25200,Female,0
9724,1389,Male,0
9725,23738,Male,0
9726,30160,Female,0
9727,14813,Other,1
9728,26558,Male,1
9729,32237,Male,0
9730,31778,Male,0
9731,15044,Male,0
9732,3705,Male,0
9733,25652,Other,1
9734,31680,Male,0
9735,29674,Male,0
9736,2142,Other,0
9737,14745,Female,0
9738,6887,Male,0
9739,11834,Other,0
9741,29029,Male,0
9742,29032,Female,0
9743,23323,Male,0
9744,4916,Male,0
9745,12871,Male,1
9746,7047,Male,1
9747,31619,Male,0
9748,26734,Male,0
9749,22833,Male,0
9750,26507,Male,0
9751,10744,Male,0
9752,4854,Male,1
9753,13950,Male,1
9754,30716,Male,0
9755,3545,Male,0
9756,28034,Other,0
9757,6053,Male,0
9758,23661,Male,1
9759,28746,Male,0
9760,29384,Male,0
9761,21262,Other,0
9762,31104,Male,0
9763,20161,Female,0
9764,768,Other,0
9765,29840,Male,0
9766,26111,Male,0
9767,29292,Male,0
9768,25831,Male,1
9769,1458,Other,1
9770,17112,Male,1
9771,20197,Male,0
9772,8025,Other,0
9773,13411,Male,0
9774,20264,Other,0
9775,25878,Male,0
9776,430,Other,1
9777,22953,Male,0
9778,10841,Male,0
9779,12861,Other,0
9780,31610,Male,0
9781,5297,Male,0
9782,24859,Male,1
9783,1785,Male,1
9784,11690,Male,0
9785,2568,Other,0
9786,12796,Other,0
9787,17,Other,0
9788,5773,Male,0
9789,21178,Male,0
9790,7667,Female,0
9791,20025,Male,1
9792,3246,Male,1
9794,9960,Other,0
9795,3343,Male,0
9796,28152,Male,0
9797,18554,Male,0
9798,30402,Male,0
9799,13285,Male,0
9800,4510,Male,0
9801,6860,Other,1
9802,15782,Other,0
9803,7414,Male,0
9804,11822,Male,1
9806,14322,Male,0
9807,33327,Male,0
9808,8611,Male,1
9809,22463,Male,1
9810,9435,Other,0
9811,694,Male,0
9812,14095,Male,1
9813,27285,Male,0
9814,14652,Male,0
9815,1432,Male,0
9816,10286,Male,1
9817,16634,Male,0
9818,24070,Male,0
9819,24247,Other,0
9820,17874,Male,0
9821,2841,Male,0
9822,337,Male,0
9823,3625,Male,0
9824,1789,Other,0
9825,22166,Other,0
9826,12968,Male,0
9827,12237,Male,0
9828,31971,Male,0
9829,9398,Male,1
9830,7737,Other,0
9831,18771,Other,0
9832,15190,Male,1
9833,17143,Female,0
9834,10610,Male,0
9835,574,Male,1
9836,11998,Other,1
9837,23788,Male,0
9838,21284,Male,0
9839,2447,Male,1
9840,6954,Other,0
9841,17716,Male,0
9842,29591,Other,0
9843,5711,Male,0
9844,28830,Male,1
9846,32048,Male,0
9847,10056,Male,0
9848,22012,Male,0
9849,3355,Male,0
9850,1301,Male,0
9851,2753,Male,1
9852,13528,Male,0
9853,22389,Female,1
9854,29048,Other,1
9855,3816,Male,0
9856,19609,Male,0
9857,26775,Male,0
9858,21070,Other,1
9859,27128,Male,0
9860,8296,Male,0
9861,18595,Other,0
9862,31346,Female,1
9863,16847,Other,1
9864,25087,Other,0
9865,33176,Male,0
9867,24506,Male,0
9868,27454,Male,0
9869,25832,Male,0
9870,1472,Male,0
9871,12178,Male,1
9872,13828,Male,0
9873,11341,Male,0
9874,4402,Male,0
9876,5680,Male,0
9877,20106,Other,0
9878,5730,Male,0
9879,4200,Male,0
9880,33315,Male,0
9881,3855,Female,0
9882,4837,Other,1
9883,24159,Other,0
9884,28184,Male,1
9885,17861,Male,1
9886,16172,Other,0
9887,30882,Female,0
9888,11326,Male,0
9889,24006,Male,1
9890,22459,Other,0
9891,11180,Male,0
9892,7169,Male,0
9894,6682,Other,1
9895,3495,Male,0
9896,6210,Male,0
9897,32073,Male,0
9898,21365,Other,1
9899,19528,Male,0
9900,26826,Male,0
9901,3667,Male,0
9902,24291,Male,0
9903,5957,Male,0
9904,25564,Male,0
9905,12357,Male,1
9906,6243,Other,0
9907,276,Male,0
9908,8951,Female,1
9909,14291,Other,0
9910,26403,Other,1
9911,18802,Male,1
9912,327,Other,1
9913,11515,Male,0
9914,7997,Other,1
9915,28091,Male,0
9916,16442,Other,0
9917,15334,Male,1
9918,18167,Male,0
9919,31341,Other,0
9920,30518,Male,0
9921,22549,Male,0
9922,26766,Other,0
9923,6702,Female,0
9924,2584,Other,0
9925,10306,Other,0
9926,5755,Male,0
9927,13457,Other,0
9928,22291,Male,0
9929,736,Male,1
9930,24085,Other,1
9931,24043,Male,1
9932,2237,Male,0
9933,32759,Male,1
9934,6753,Male,0
9935,16327,Female,0
9936,7429,Male,0
9937,24964,Male,1
9938,24832,Other,0
9939,11736,Other,1
9940,71,Male,0
9941,21954,Other,0
9942,5404,Male,0
9944,21295,Male,0
9946,8394,Male,0
9947,19600,Male,0
9948,25163,Other,0
9949,200,Male,1
9950,32068,Other,1
9951,16047,Male,0
9952,15828,Male,0
9953,8246,Other,0
9954,5986,Other,0
9955,27785,Female,0
9956,18969,Other,0
9957,9893,Other,1
9958,28160,Other,0
9960,12763,Female,0
9961,7963,Male,1
9962,30431,Male,0
9963,18176,Other,0
9964,13896,Female,0
9965,25441,Male,0
9966,15344,Male,0
9967,10312,Male,0
9968,21877,Male,0
9969,10725,Male,0
9970,19181,Male,0
9971,15275,Male,0
9972,18091,Male,0
9973,4813,Male,0
9975,5269,Male,0
9976,19105,Male,0
9977,30415,Male,0
9979,14663,Other,1
9980,30540,Male,0
9981,221,Male,0
9982,22333,Female,0
9983,13212,Male,0
9984,26201,Other,0
9985,28004,Other,0
9986,10180,Male,0
9987,13769,Female,0
9988,5998,Male,0
9989,20474,Male,0
9991,30780,Male,1
9992,4567,Female,0
9993,10761,Male,0
9994,3026,Male,0
9995,27017,Other,0
9996,7559,Male,0
9997,12332,Male,0
9998,3974,Male,1
9999,13267,Male,0
10001,17605,Other,0
10002,20912,Other,0
10003,13948,Male,0
10004,15205,Male,0
10005,15140,Male,0
10006,21736,Male,1
10007,19800,Male,0
10008,23755,Male,0
10009,12148,Male,0
10010,16451,Other,1
10011,27190,Other,1
10012,19370,Other,0
10013,20207,Male,0
10014,4749,Male,0
10015,21338,Male,0
10016,18506,Male,0
10017,19715,Other,0
10018,10550,Male,1
10019,32681,Male,0
10020,12075,Male,0
10021,10828,Male,0
10022,17948,Male,0
10023,22514,Male,0
10024,4,Male,0
10025,18446,Other,0
10026,27469,Male,0
10027,32443,Male,0
10028,14208,Male,0
10029,28786,Male,0
10030,16053,Male,0
10031,9847,Other,0
10032,114,Male,0
10033,19839,Male,0
10034,12455,Other,0
10035,26933,Male,0
10036,1370,Male,1
10037,20539,Male,0
10038,8224,Male,0
10039,10221,Female,0
10040,6888,Male,0
10041,10821,Male,0
10042,24952,Male,0
10043,17227,Male,0
10044,24801,Male,0
10045,29285,Male,0
10046,7399,Other,0
10047,13647,Female,0
10048,17212,Male,0
10049,30152,Male,0
10050,2232,Male,0
10051,28813,Other,0
10052,19526,Male,0
10053,7264,Other,1
10054,31261,Male,0
10055,14686,Other,0
10057,20440,Male,0
10058,10832,Male,0
10059,19219,Male,0
10060,25732,Male,0
10061,13091,Male,0
10062,17922,Male,1
10064,32238,Male,0
10065,8104,Male,0
10066,27077,Male,0
10067,4093,Male,0
10068,7325,Male,0
10069,11467,Male,0
10070,15611,Other,0
10071,24160,Female,1
10072,22381,Male,0
10073,24452,Male,0
10074,10592,Male,0
10075,18103,Female,0
10076,13304,Male,0
10077,10773,Male,0
10078,17772,Male,1
10079,20991,Male,1
10080,7365,Male,0
10081,13076,Other,1
10082,32852,Male,0
10083,16749,Male,0
10085,18453,Female,1
10086,11443,Male,1
10087,29925,Male,1
10088,25486,Other,0
10089,23126,Male,0
10090,13681,Male,0
10091,20147,Other,0
10092,21198,Other,0
10093,17048,Female,1
10094,4351,Male,0
10095,8809,Male,0
10096,6970,Other,0
10097,22603,Male,0
10098,28169,Male,0
10099,6113,Male,0
10101,4671,Other,1
10102,12899,Male,0
10103,9318,Male,1
10104,19318,Male,0
10105,31978,Male,0
10106,11167,Other,1
10107,19244,Female,0
10108,25784,Male,0
10109,15247,Other,0
10110,29090,Male,0
10111,23664,Male,0
10112,17562,Male,1
10113,14485,Male,0
10114,31383,Male,0
10115,19326,Male,0
10116,28923,Male,0
10117,12833,Male,0
10118,13724,Male,0
10119,3338,Male,0
10120,26843,Male,0
10121,32951,Other,1
10122,19273,Male,0
10123,28206,Male,1
10124,24075,Male,1
10125,25829,Male,1
10126,7330,Male,1
10127,23490,Male,1
10128,3174,Male,0
10129,21559,Male,0
10130,20274,Other,0
10131,9759,Female,0
10132,10617,Other,0
10133,5028,Male,0
10134,25245,Male,0
10135,31747,Male,1
10136,10547,Female,0
10137,30087,Male,1
10138,25201,Male,0
10139,27210,Male,0
10140,5231,Male,0
10141,13797,Male,0
10142,24828,Male,0
10143,25254,Female,1
10144,7843,Male,1
10145,20208,Male,0
10146,31032,Male,0
10147,31960,Male,0
10148,30247,Male,0
10149,19036,Female,0
10150,18408,Other,0
10152,27073,Male,1
10153,1811,Male,1
10154,26975,Male,0
10155,8059,Male,0
10157,3272,Male,0
10158,10484,Female,0
10159,22820,Male,0
10160,21640,Male,0
10161,32986,Male,0
10162,7538,Male,0
10163,19084,Male,0
10164,15716,Other,0
10165,23733,Male,1
10166,15499,Male,0
10167,23355,Male,0
10168,25195,Other,0
10169,3643,Male,0
10170,31670,Male,0
10171,111,Male,0
10172,5895,Male,0
10173,14435,Other,1
10174,20393,Male,1
10175,20836,Male,0
10176,18592,Male,0
10177,22583,Male,1
10178,4984,Male,0
10181,28704,Male,0
10182,24001,Male,0
10183,2884,Other,1
10184,8347,Male,0
10185,3480,Female,0
10186,31651,Male,0
10187,21427,Male,0
10188,21395,Male,1
10189,11959,Male,0
10190,20994,Male,0
10191,3514,Female,0
10192,33125,Male,0
10193,5148,Other,1
10194,7831,Male,0
10195,2951,Male,1
10196,1951,Male,1
10197,10067,Male,0
10198,872,Male,0
10200,33338,Other,0
10201,24657,Male,0
10202,20441,Other,0
10203,28196,Male,0
10204,19312,Male,0
10205,4840,Male,0
10206,19007,Male,0
10207,30845,Male,1
10208,17421,Male,0
10209,27931,Other,0
10210,4977,Male,1
10211,28706,Male,1
10212,19212,Male,0
10213,7941,Other,0
10214,30279,Male,0
10215,17050,Male,1
10216,25742,Male,0
10217,14179,Male,1
10218,1597,Other,0
10219,17255,Male,0
10220,11772,Male,1
10221,18386,Other,1
10222,4580,Male,1
10223,29376,Male,1
10224,30266,Male,0
10225,15495,Male,0
10226,1854,Other,0
10227,27631,Male,1
10228,21910,Male,0
10229,16616,Male,0
10230,3315,Other,0
10231,2785,Male,0
10232,16221,Male,0
10233,15749,Other,0
10235,24692,Male,0
10236,32011,Male,0
10237,20674,Male,0
10238,22852,Male,0
10239,7934,Male,0
10240,30625,Male,1
10241,4233,Male,0
10242,13038,Male,0
10243,16378,Male,0
10245,26380,Male,1
10246,8642,Other,0
10247,3988,Male,0
10248,24186,Male,1
10249,11455,Male,1
10250,1875,Male,1
10251,11286,Other,1
10252,8165,Male,0
10253,17951,Male,0
10254,27782,Other,0
10255,7507,Male,1
10256,12562,Male,1
10257,5783,Male,0
10258,1932,Male,0
10259,13565,Male,1
10260,2407,Male,0
10261,14049,Other,0
10262,20394,Male,0
10263,25646,Other,1
10264,21641,Male,1
10265,15664,Male,0
10266,26316,Male,1
10267,25527,Male,0
10268,8704,Male,0
10269,11110,Male,0
10270,31913,Other,0
10271,3724,Male,0
10272,22898,Male,0
10273,27839,Male,0
10274,8194,Male,0
10275,19936,Other,1
10276,914,Male,0
10277,19506,Male,0
10278,1766,Male,0
10279,26472,Other,0
10280,5638,Male,0
10281,9360,Other,0
10282,9550,Male,0
10283,20190,Male,0
10284,6350,Other,0
10285,19308,Male,0
10286,30140,Male,1
10287,18624,Male,1
10288,7744,Male,0
10289,14723,Male,0
10290,2200,Male,0
10291,18923,Male,1
10292,31088,Male,0
10293,13401,Male,0
10294,19440,Male,1
10295,22897,Female,1
10296,12603,Male,1
10297,19628,Male,0
10298,10088,Other,0
10299,3873,Other,1
10300,15941,Male,0
10301,24840,Male,0
10302,7917,Male,0
10303,24719,Female,1
10304,2901,Male,0
10306,3719,Other,0
10307,31846,Female,0
10308,7170,Male,1
10309,17420,Other,1
10310,2288,Female,1
10311,6386,Male,1
10312,1359,Male,0
10313,10194,Male,0
10314,7984,Male,0
10315,11074,Other,0
10316,6437,Other,0
10317,14256,Male,0
10318,9869,Male,0
10319,30278,Other,0
10320,30778,Male,0
10321,24406,Male,1
10322,9480,Other,0
10323,11989,Male,0
10324,25055,Other,0
10325,6973,Male,0
10326,23744,Male,0
10327,31350,Male,0
10328,27428,Male,0
10329,19940,Male,0
10330,9995,Male,0
10331,6075,Male,0
10333,22011,Male,0
10334,16259,Male,1
10335,2873,Male,0
10336,30211,Male,0
10338,27918,Male,0
10339,4861,Male,1
10340,23062,Other,0
10341,30599,Male,0
10342,22321,Male,0
10343,32993,Male,0
10344,15872,Male,0
10345,4239,Male,0
10346,17410,Male,0
10347,7362,Other,1
10348,10972,Male,0
10349,13169,Female,0
10350,1834,Male,0
10351,411,Male,0
10352,2233,Other,1
10353,17473,Male,0
10354,26952,Male,0
10355,26745,Male,0
10356,28235,Other,1
10357,13625,Male,0
10358,9452,Male,0
10359,8227,Male,0
10360,18675,Male,0
10361,27954,Male,0
10363,9118,Male,0
10364,29286,Other,0
10365,13510,Other,0
10366,5385,Male,0
10367,10914,Other,0
10368,31120,Male,0
10369,30828,Male,0
10370,8717,Male,1
10371,10638,Female,1
10372,23681,Male,0
10373,16476,Male,1
10374,28557,Male,0
10375,14079,Male,1
10376,3946,Other,0
10377,11534,Other,0
10378,7586,Male,0
10379,12573,Male,0
10380,5451,Other,0
10381,19562,Male,0
10382,17187,Male,0
10384,5159,Male,0
10385,8275,Male,0
10386,21424,Male,1
10387,1109,Male,0
10388,32358,Male,0
10389,11487,Male,0
10390,5914,Other,0
10391,23946,Male,0
10392,20442,Female,0
10393,16674,Male,0
10394,1919,Other,0
10395,3990,Male,0
10396,13588,Male,0
10397,13620,Other,0
10398,2276,Other,0
10399,18380,Other,0
10400,29106,Male,0
10401,19463,Male,0
10402,6614,Male,0
10404,28637,Male,1
10405,24636,Other,0
10406,5629,Other,1
10407,33220,Male,0
10408,20350,Other,0
10409,20420,Female,0
10410,24002,Male,0
10411,23022,Male,1
10412,856,Other,0
10413,21521,Male,0
10414,19663,Female,1
10415,7760,Male,0
10416,15149,Male,1
10417,25381,Male,0
10419,7735,Male,0
10420,25307,Male,1
10421,29377,Male,1
10422,26521,Male,0
10423,33078,Male,1
10424,9779,Male,0
10425,5657,Male,0
10427,17196,Male,0
10428,22960,Other,0
10429,9117,Male,1
10431,12269,Male,0
10432,12161,Male,0
10433,4235,Male,1
10434,19469,Other,1
10435,23975,Male,0
10436,28402,Other,0
10437,417,Male,0
10438,19254,Male,0
10439,28310,Male,1
10440,6856,Other,0
10441,9454,Other,0
10442,33332,Other,0
10443,26935,Male,0
10444,10904,Other,0
10445,23731,Male,0
10446,26811,Male,0
10447,23496,Male,0
10448,29405,Other,0
10449,12959,Other,1
10450,18919,Male,0
10451,20937,Male,0
10452,17298,Female,0
10453,3638,Male,1
10454,12673,Male,0
10455,4895,Male,0
10456,7655,Male,1
10457,22285,Male,0
10458,20040,Other,0
10459,1364,Male,0
10460,27466,Male,0
10461,21150,Male,0
10462,30943,Male,0
10463,29666,Male,0
10464,2918,Male,0
10465,11504,Male,0
10466,21964,Male,0
10467,20251,Male,0
10468,293,Male,0
10469,22931,Male,0
10470,4665,Male,0
10471,9669,Female,0
10472,31002,Male,1
10473,30275,Male,0
10474,33184,Male,0
10475,27369,Male,0
10476,11871,Male,1
10477,15673,Other,0
10479,8789,Other,0
10480,24792,Other,0
10481,30413,Other,0
10482,5233,Female,1
10483,2992,Male,0
10484,16889,Female,0
10485,33032,Other,0
10486,20868,Male,1
10487,5776,Other,0
10488,31101,Male,0
10489,29986,Male,0
10490,10502,Other,0
10491,12973,Male,0
10492,1594,Other,0
10493,23155,Other,0
10494,23145,Other,0
10495,4585,Male,0
10496,18096,Other,0
10497,6754,Male,0
10498,25356,Male,0
10499,30516,Male,0
10500,15614,Male,0
10501,9215,Other,1
10502,28761,Male,0
10503,28667,Male,0
10504,3104,Male,0
10505,19808,Male,0
10506,21806,Male,1
10507,2559,Male,0
10508,27780,Male,0
10509,20123,Other,1
10510,2239,Male,0
10511,5990,Male,1
10512,30172,Male,0
10513,1311,Other,1
10514,18279,Male,0
10515,3856,Male,0
10516,3393,Male,0
10517,25907,Male,0
10518,12377,Male,0
10519,32806,Male,1
10520,8118,Other,0
10521,29936,Other,0
10522,14565,Male,0
10523,31890,Male,0
10524,21980,Male,0
10525,15090,Male,0
10526,26529,Male,0
10527,12964,Other,1
10528,32940,Male,0
10529,5360,Male,0
10530,23945,Female,0
10532,21834,Male,0
10533,19107,Other,0
10534,19594,Male,0
10535,13355,Other,0
10536,11209,Male,0
10537,17391,Other,0
10538,1084,Male,0
10539,18644,Male,0
10540,33079,Male,0
10541,600,Female,0
10542,16842,Male,0
10543,6198,Male,1
10544,24205,Male,0
10545,31442,Male,0
10546,27907,Male,0
10548,805,Male,0
10549,7886,Male,0
10550,13413,Male,0
10551,22198,Male,1
10552,19675,Other,1
10553,13242,Male,1
10554,5229,Other,1
10555,22729,Male,0
10556,9981,Male,0
10557,23004,Other,0
10558,31221,Male,1
10559,7943,Other,0
10560,28430,Other,0
10561,20655,Other,1
10562,11575,Male,0
10563,9615,Male,0
10564,22252,Male,0
10565,17906,Other,0
10566,11832,Female,0
10567,27258,Other,0
10568,25975,Male,0
10569,29901,Male,0
10571,31312,Male,0
10572,14974,Male,0
10573,29503,Male,0
10574,4990,Male,0
10575,9342,Male,0
10576,28264,Male,0
10577,29380,Male,0
10578,33076,Male,1
10580,32927,Male,0
10581,13725,Male,0
10582,9432,Male,0
10583,10713,Male,0
10584,4812,Male,0
10585,609,Male,0
10586,4625,Male,0
10587,14195,Male,0
10588,806,Other,0
10589,10378,Male,0
10590,6184,Other,0
10591,5450,Male,0
10592,19270,Other,0
10593,4982,Male,0
10594,6125,Female,0
10595,25734,Male,1
10596,13115,Male,0
10597,28725,Male,0
10598,5761,Male,0
10599,15643,Male,0
10600,19733,Other,0
10601,20528,Male,0
10602,18520,Male,0
10603,28232,Male,1
10604,24877,Male,0
10605,18065,Male,0
10606,10545,Male,0
10607,4612,Other,0
10608,5271,Male,0
10609,13860,Male,0
10610,17880,Male,0
10612,32992,Male,0
10613,12984,Male,0
10614,7389,Male,1
10615,19074,Male,1
10616,13675,Other,0
10617,11884,Other,1
10618,13077,Female,0
10619,17441,Male,0
10620,7944,Male,1
10621,17014,Male,0
10622,31408,Male,0
10623,11711,Other,0
10624,29428,Male,0
10625,20223,Male,1
10626,4640,Male,0
10627,13701,Male,0
10628,2265,Male,0
10629,29188,Other,1
10630,24285,Male,1
10631,8490,Male,0
10632,17116,Male,0
10633,1925,Male,1
10634,15875,Male,0
10635,9825,Other,0
10636,1909,Male,1
10637,28448,Male,1
10638,16693,Other,0
10639,29178,Male,1
10640,28994,Male,0
10641,3861,Male,0
10642,9391,Male,0
10643,18840,Male,0
10645,20259,Male,0
10646,10477,Other,0
10647,29524,Other,0
10648,1409,Male,0
10649,2710,Male,0
10650,2109,Other,0
10651,11875,Female,1
10653,8052,Male,0
10654,2783,Other,1
10655,22710,Male,1
10657,11220,Other,0
10658,23923,Male,0
10659,29852,Male,0
10660,20055,Male,0
10661,13127,Other,0
10662,19033,Male,0
10663,28747,Male,0
10664,8187,Male,1
10665,10601,Male,0
10666,5155,Male,0
10667,20293,Other,1
10668,19858,Other,0
10669,7246,Male,0
10670,20481,Male,1
10671,2958,Male,1
10672,5645,Male,0
10673,3507,Other,0
10674,31004,Male,0
10675,496,Male,0
10676,19482,Male,1
10677,15692,Female,0
10678,2702,Male,0
10679,1029,Female,0
10680,8918,Other,0
10681,26300,Male,0
10682,24183,Male,1
10683,4658,Male,0
10684,8909,Female,0
10685,22309,Male,0
10686,19709,Male,0
10687,23603,Male,1
10688,17935,Male,0
10689,21336,Other,0
10690,11253,Other,0
10691,33020,Male,0
10692,13237,Male,1
10693,6227,Male,1
10694,9100,Other,0
10695,14633,Male,0
10696,5621,Male,0
10697,32603,Male,0
10698,16793,Male,0
10699,4721,Other,0
10700,13283,Male,0
10701,19274,Male,0
10702,16497,Other,1
10703,11073,Male,0
10704,25883,Male,1
10705,20310,Male,0
10706,19157,Male,1
10707,1802,Male,0
10708,32331,Other,0
10709,3451,Male,0
10710,990,Male,0
10711,26972,Male,0
10712,22179,Male,1
10713,25846,Male,0
10714,29197,Male,0
10715,13897,Male,1
10716,11688,Male,1
10717,2306,Male,0
10718,1124,Male,1
10719,2313,Male,0
10720,30758,Other,0
10721,1018,Male,1
10722,32985,Male,1
10723,30782,Male,0
10724,13848,Male,0
10725,14237,Male,1
10726,8114,Other,0
10727,10261,Other,0
10728,5866,Male,0
10729,19852,Male,0
10730,13546,Male,0
10731,19236,Other,1
10732,6207,Male,0
10733,8389,Male,0
10734,16887,Male,0
10735,16945,Male,0
10736,26979,Male,1
10737,317,Male,0
10738,23563,Male,1
10739,15948,Male,1
10740,5859,Male,0
10741,23622,Male,1
10742,21973,Male,0
10743,25864,Male,0
10744,10943,Male,1
10745,17172,Male,0
10747,19005,Male,0
10749,11612,Male,0
10750,3119,Female,0
10751,10187,Male,0
10752,32700,Other,1
10753,9820,Female,1
10754,30490,Male,0
10755,32039,Female,0
10756,27831,Male,0
10757,16238,Other,1
10758,29297,Other,1
10759,24743,Male,0
10760,26953,Male,1
10761,32899,Male,1
10762,23934,Male,0
10763,16409,Male,1
10764,4041,Male,0
10765,25756,Other,0
10766,1151,Male,0
10767,32061,Other,0
10768,4722,Male,0
10769,31479,Male,0
10770,12201,Male,0
10771,18742,Male,1
10772,12893,Male,0
10773,26960,Male,0
10774,4176,Male,1
10775,18925,Male,1
10776,7924,Male,0
10777,24552,Male,0
10778,28601,Male,0
10779,6396,Other,0
10780,6706,Other,1
10781,1269,Other,0
10783,6169,Other,0
10784,30459,Male,0
10785,15752,Male,0
10786,5147,Male,1
10787,10534,Male,0
10788,3569,Male,0
10790,15167,Female,0
10791,8552,Male,0
10792,7397,Male,0
10793,33157,Other,1
10794,24653,Male,0
10795,3585,Male,0
10796,1122,Male,0
10797,17847,Male,0
10798,31126,Other,1
10799,19457,Other,0
10800,9522,Other,1
10801,19339,Male,1
10802,3998,Other,0
10803,24658,Male,0
10804,28714,Male,0
10805,12698,Other,0
10806,12390,Other,1
10807,21866,Other,0
10808,421,Male,0
10809,27110,Male,1
10810,12947,Other,1
10811,31373,Female,0
10812,26605,Male,0
10813,20733,Male,0
10814,21995,Male,0
10815,13501,Other,0
10816,15119,Male,0
10817,30444,Male,0
10818,20494,Male,1
10819,18126,Other,0
10820,7234,Male,0
10821,15490,Male,0
10822,31997,Male,0
10823,15191,Male,0
10824,19727,Other,0
10825,4986,Male,0
10826,4759,Male,1
10827,19646,Female,0
10828,33059,Male,1
10829,18475,Male,1
10830,7627,Female,0
10831,33075,Male,0
10832,13880,Other,1
10833,15964,Male,0
10834,24916,Male,1
10835,6781,Other,0
10836,28978,Male,1
10837,1826,Male,0
10838,28416,Male,0
10839,22523,Male,0
10841,463,Male,0
10842,14756,Other,0
10843,3725,Male,0
10844,13177,Other,1
10845,10799,Other,0
10846,5794,Other,0
10847,10013,Male,0
10848,13919,Male,0
10849,5813,Male,0
10850,2745,Male,1
10851,27519,Female,0
10852,2563,Male,0
10854,15988,Male,0
10855,28491,Male,0
10856,6015,Female,0
10857,30093,Male,1
10858,18223,Male,0
10859,31447,Male,1
10860,20043,Male,0
10861,18094,Male,1
10862,20391,Male,1
10863,10642,Other,0
10864,8155,Male,1
10865,13481,Other,0
10866,12765,Male,0
10867,1935,Other,0
10868,15584,Male,0
10869,12370,Male,1
10870,11280,Male,1
10871,14742,Other,0
10873,18852,Male,0
10874,19039,Female,0
10875,18455,Other,0
10876,23044,Female,0
10877,9256,Other,0
10878,7288,Male,0
10879,1490,Other,0
10880,27100,Male,0
10881,2544,Other,0
10882,5334,Male,0
10883,22067,Male,0
10884,23206,Male,0
10885,6773,Male,1
10886,18695,Male,0
10887,20314,Male,1
10888,6961,Male,0
10889,29157,Male,0
10890,29824,Male,0
10891,1682,Male,0
10892,10770,Male,0
10893,9610,Male,0
10894,15031,Male,0
10895,5041,Male,0
10896,10869,Other,0
10897,11159,Male,1
10898,25651,Other,0
10899,3838,Male,0
10900,9079,Male,0
10901,877,Male,0
10902,20292,Other,0
10903,9642,Female,0
10904,24706,Male,0
10905,6776,Male,1
10906,10715,Male,0
10907,25743,Male,0
10908,2932,Other,0
10909,26041,Other,0
10910,29418,Female,0
10911,32297,Male,0
10912,10664,Male,0
10913,11453,Male,0
10914,8428,Male,1
10915,19022,Male,0
10916,121,Male,0
10917,24004,Male,0
10918,16401,Other,0
10919,10750,Male,1
10920,7641,Male,0
10922,18873,Male,0
10923,11827,Male,0
10925,17351,Male,1
10926,2359,Male,0
10927,6788,Male,0
10928,3663,Male,0
10929,14924,Male,0
10930,19520,Other,1
10931,28180,Male,0
10932,8274,Male,0
10933,5164,Male,0
10934,11969,Male,0
10935,2590,Male,0
10936,22810,Male,0
10937,25175,Other,0
10938,14376,Male,1
10939,26072,Male,0
10940,14299,Other,0
10941,11448,Male,1
10942,31689,Male,0
10943,9314,Male,0
10944,31865,Male,0
10945,9854,Other,0
10946,4515,Male,0
10947,9191,Other,0
10948,32816,Male,1
10949,18500,Male,0
10950,20502,Other,0
10951,4374,Male,1
10952,23316,Male,0
10953,9625,Male,0
10954,18182,Other,1
10955,24633,Male,0
10956,14164,Male,0
10957,8475,Male,0
10958,16162,Male,1
10959,27375,Male,0
10960,27037,Male,0
10962,12373,Other,1
10963,1375,Other,0
10964,453,Male,1
10967,31711,Male,0
10968,450,Other,0
10969,4594,Male,0
10970,3088,Male,1
10971,21253,Other,1
10972,16247,Other,1
10973,1502,Male,0
10974,8039,Other,1
10975,17606,Other,0
10976,29669,Male,0
10977,4224,Male,0
10978,13258,Male,0
10979,30085,Male,0
10980,6422,Male,0
10981,19738,Male,0
10982,14605,Male,0
10983,17839,Male,1
10984,1158,Other,0
10985,418,Other,0
10986,20810,Other,0
10987,11416,Other,1
10988,16733,Male,0
10989,5767,Male,1
10990,16547,Other,0
10991,9818,Male,0
10992,2372,Male,0
10993,1341,Other,0
10994,28633,Male,1
10995,26672,Other,0
10996,21837,Other,1
10997,32161,Male,0
10998,24367,Other,0
10999,5328,Other,1
11000,18927,Male,0
11001,5768,Male,0
11002,23020,Male,0
11003,775,Male,0
11004,13404,Male,0
11005,2400,Male,1
11006,26941,Male,1
11007,9044,Male,0
11008,10444,Other,1
11009,29677,Male,0
11010,17596,Male,0
11011,1814,Male,0
11012,28458,Male,0
11013,28956,Male,0
11014,16876,Male,0
11015,15577,Male,1
11016,2754,Male,0
11017,10349,Male,0
11018,4154,Other,0
11019,154,Male,0
11020,12685,Other,0
11021,28568,Male,0
11022,21337,Male,0
11023,29436,Other,0
